model,iteration,max_change,max_abs_q
decision_targeted,381,0.02656987496246188,118.43373416222525
decision_targeted,382,0.02630417621284664,118.46003833843807
decision_targeted,383,0.02604113445070766,118.48607947288878
decision_targeted,384,0.025780723106223036,118.51186019599496
decision_targeted,385,0.025522915875143326,118.53738311187007
decision_targeted,386,0.025267686716375692,118.56265079858645
decision_targeted,387,0.025015009849227,118.58766580843567
decision_targeted,388,0.02476485975073217,118.61243066818639
decision_targeted,389,0.02451721115323835,118.6369478793396
decision_targeted,390,0.024272039041676408,118.66121991838128
decision_targeted,391,0.024029318651273,118.68524923703254
decision_targeted,392,0.023789025464765245,118.7090382624973
decision_targeted,393,0.023551135210126972,118.73258939770741
decision_targeted,394,0.023315623858024992,118.75590502156541
decision_targeted,395,0.023082467619417457,118.77898748918483
decision_targeted,396,0.022851642943251704,118.80183913212807
decision_targeted,397,0.022623126513821035,118.82446225864186
decision_targeted,398,0.02239689524867572,118.8468591538905
decision_targeted,399,0.02217292629617873,118.86903208018668
decision_targeted,400,0.021951197033217795,118.8909832772199
decision_targeted,401,0.021731685062889028,118.91271496228279
decision_targeted,402,0.021514368212265822,118.93422933049504
decision_targeted,403,0.021299224530139327,118.95552855502518
decision_targeted,404,0.021086232284829975,118.97661478731001
decision_targeted,405,0.020875369961984802,118.99749015727198
decision_targeted,406,0.02066661626236055,119.01815677353434
decision_targeted,407,0.02045995009973467,119.03861672363408
decision_targeted,408,0.02025535059874528,119.05887207423282
decision_targeted,409,0.020052797092773744,119.07892487132557
decision_targeted,410,0.01985226912182725,119.0987771404474
decision_targeted,411,0.019653746430620345,119.118430886878
decision_targeted,412,0.01945720896630121,119.13788809584429
decision_targeted,413,0.019262636876646866,119.15715073272094
decision_targeted,414,0.019070010507874713,119.17622074322881
decision_targeted,415,0.018879310402809324,119.19510005363159
decision_targeted,416,0.01869051729876503,119.21379057093034
decision_targeted,417,0.018503612125783775,119.23229418305613
decision_targeted,418,0.018318576004531906,119.25061275906063
decision_targeted,419,0.018135390244481187,119.26874814930511
decision_targeted,420,0.017954036342032964,119.28670218564713
decision_targeted,421,0.017774495978613913,119.30447668162574
decision_targeted,422,0.017596751018828627,119.32207343264457
decision_targeted,423,0.017420783508654836,119.33949421615321
decision_targeted,424,0.017246575673553366,119.35674079182675
decision_targeted,425,0.01707410991681968,119.37381490174357
decision_targeted,426,0.0169033688176512,119.39071827056122
decision_targeted,427,0.016734335129470423,119.40745260569068
decision_targeted,428,0.01656699177819121,119.42401959746886
decision_targeted,429,0.016401321860399776,119.44042091932926
decision_targeted,430,0.016237308641819936,119.45665822797105
decision_targeted,431,0.01607493555538042,119.47273316352641
decision_targeted,432,0.015914186199808,119.48864734972622
decision_targeted,433,0.01575504433783692,119.50440239406404
decision_targeted,434,0.015597493894446757,119.51999988795848
decision_targeted,435,0.015441518955512379,119.53544140691398
decision_targeted,436,0.015287103765942334,119.5507285106799
decision_targeted,437,0.015134232728286179,119.56586274340819
decision_targeted,438,0.014982890401043392,119.58084563380919
decision_targeted,439,0.014833061497000699,119.59567869530616
decision_targeted,440,0.014684730882038366,119.61036342618817
decision_targeted,441,0.014537883573183308,119.62490130976136
decision_targeted,442,0.014392504737472223,119.63929381449881
decision_targeted,443,0.014248579690089969,119.65354239418889
decision_targeted,444,0.014106093893190064,119.66764848808208
decision_targeted,445,0.013965032954260437,119.68161352103633
decision_targeted,446,0.013825382624730764,119.69543890366103
decision_targeted,447,0.01368712879846612,119.7091260324595
decision_targeted,448,0.013550257510473784,119.72267628996997
decision_targeted,449,0.0134147549353969,119.73609104490535
decision_targeted,450,0.013280607386050747,119.74937165229139
decision_targeted,451,0.013147801312172192,119.76251945360355
decision_targeted,452,0.013016323299069654,119.77553577690259
decision_targeted,453,0.012886160066045704,119.78842193696863
decision_targeted,454,0.0127572984654023,119.80117923543403
decision_targeted,455,0.01262972548076391,119.81380896091477
decision_targeted,456,0.012503428225926427,119.8263123891407
decision_targeted,457,0.012378393943663468,119.83869078308436
decision_targeted,458,0.012254610004220012,119.85094539308858
decision_targeted,459,0.01213206390420396,119.86307745699278
decision_targeted,460,0.012010743265179258,119.87508820025792
decision_targeted,461,0.011890635832514818,119.8869788360904
decision_targeted,462,0.011771729474162385,119.89875056556457
decision_targeted,463,0.011654012179434403,119.910404577744
decision_targeted,464,0.011537472057639775,119.92194204980163
decision_targeted,465,0.011422097337074888,119.93336414713869
decision_targeted,466,0.011307876363702007,119.94467202350239
decision_targeted,467,0.01119479760005504,119.95586682110243
decision_targeted,468,0.011082849624074242,119.96694967072648
decision_targeted,469,0.010972021127827247,119.97792169185428
decision_targeted,470,0.010862300916528511,119.9887839927708
decision_targeted,471,0.010753677907359815,119.99953767067817
decision_targeted,472,0.010646141128290765,120.01018381180646
decision_targeted,473,0.010539679717027184,120.02072349152348
decision_targeted,474,0.010434282919845828,120.03115777444333
decision_targeted,475,0.010329940090656464,120.04148771453399
decision_targeted,476,0.01022664068975132,120.05171435522374
decision_targeted,477,0.010124374282867166,120.06183872950658
decision_targeted,478,0.01002313054002002,120.0718618600466
decision_targeted,479,0.009922899234624083,120.08178475928122
decision_targeted,480,0.009823670242298022,120.09160842952349
decision_targeted,481,0.00972543353987021,120.10133386306333
decision_targeted,482,0.009628179204469234,120.11096204226777
decision_targeted,483,0.009531897412387025,120.12049393968016
decision_targeted,484,0.00943657843828305,120.12993051811844
decision_targeted,485,0.009342212653905335,120.13927273077235
decision_targeted,486,0.009248790527365713,120.1485215212997
decision_targeted,487,0.00915630262208822,120.15767782392177
decision_targeted,488,0.009064739595856963,120.16674256351763
decision_targeted,489,0.008974092199906636,120.17571665571754
decision_targeted,490,0.008884351277927749,120.18460100699545
decision_targeted,491,0.00879550776515714,120.19339651476056
decision_targeted,492,0.00870755268748269,120.20210406744803
decision_targeted,493,0.008620477160604878,120.21072454460864
decision_targeted,494,0.008534272388999398,120.21925881699764
decision_targeted,495,0.00844892966512134,120.22770774666273
decision_targeted,496,0.008364440368453074,120.23607218703117
decision_targeted,497,0.008280795964765275,120.24435298299593
decision_targeted,498,0.00819798800512217,120.25255097100106
decision_targeted,499,0.008116008125071517,120.26066697912611
decision_targeted,500,0.008034848043820375,120.26870182716993
decision_targeted,501,0.007954499563396666,120.2766563267333
decision_targeted,502,0.007874954567739678,120.28453128130104
decision_targeted,503,0.007796205022060576,120.2923274863231
decision_targeted,504,0.007718242971833433,120.30004572929494
decision_targeted,505,0.007641060542141531,120.30768678983708
decision_targeted,506,0.007564649936711021,120.31525143977379
decision_targeted,507,0.007489003437370911,120.32274044321113
decision_targeted,508,0.007414113402973044,120.3301545566141
decision_targeted,509,0.0073399722689657665,120.33749452888304
decision_targeted,510,0.007266572546257066,120.3447611014293
decision_targeted,511,0.0071939068208166645,120.35195500825009
decision_targeted,512,0.007121967752595992,120.35907697600265
decision_targeted,513,0.007050748075073443,120.3661277240777
decision_targeted,514,0.006980240594302245,120.37310796467199
decision_targeted,515,0.006910438188356238,120.38001840286034
decision_targeted,516,0.006841333806477223,120.38685973666682
decision_targeted,517,0.006772920468421262,120.39363265713524
decision_targeted,518,0.006705191263733923,120.40033784839898
decision_targeted,519,0.006638139351096584,120.40697598775006
decision_targeted,520,0.006571757957601676,120.41354774570763
decision_targeted,521,0.006506040378013722,120.42005378608565
decision_targeted,522,0.006440979974229322,120.42649476605988
decision_targeted,523,0.006376570174495555,120.43287133623434
decision_targeted,524,0.006312804472742073,120.43918414070708
decision_targeted,525,0.0062496764280268735,120.4454338171351
decision_targeted,526,0.006187179663754705,120.45162099679882
decision_targeted,527,0.006125307867108631,120.4577463046659
decision_targeted,528,0.006064054788424755,120.46381035945433
decision_targeted,529,0.006003414240538518,120.46981377369485
decision_targeted,530,0.005943380098131001,120.47575715379298
decision_targeted,531,0.005883946297160492,120.48164110009014
decision_targeted,532,0.005825106834194571,120.48746620692432
decision_targeted,533,0.005766855765841683,120.49323306269017
decision_targeted,534,0.005709187208182698,120.49894224989833
decision_targeted,535,0.005652095336103002,120.50459434523444
decision_targeted,536,0.005595574382766699,120.51018991961718
decision_targeted,537,0.005539618638934485,120.51572953825607
decision_targeted,538,0.005484222452537324,120.52121376070858
decision_targeted,539,0.005429380227994329,120.52664314093656
decision_targeted,540,0.005375086425715381,120.53201822736227
decision_targeted,541,0.0053213355614616376,120.53733956292373
decision_targeted,542,0.005268122205848158,120.54260768512958
decision_targeted,543,0.0052154409837896765,120.54782312611337
decision_targeted,544,0.00516328657396059,120.55298641268732
decision_targeted,545,0.005111653708212316,120.55809806639553
decision_targeted,546,0.005060537171132751,120.56315860356665
decision_targeted,547,0.005009931799435208,120.56816853536606
decision_targeted,548,0.004959832481432613,120.57312836784746
decision_targeted,549,0.004910234156596971,120.57803860200406
decision_targeted,550,0.004861131815033559,120.58289973381909
decision_targeted,551,0.004812520496898287,120.58771225431599
decision_targeted,552,0.004764395291928736,120.5924766496079
decision_targeted,553,0.004716751339003622,120.5971934009469
decision_targeted,554,0.004669583825616996,120.60186298477251
decision_targeted,555,0.004622887987352442,120.60648587275986
decision_targeted,556,0.0045766591074709595,120.61106253186733
decision_targeted,557,0.004530892516413587,120.61559342438375
decision_targeted,558,0.0044855835912471775,120.620079007975
decision_targeted,559,0.004440727755337548,120.62451973573033
decision_targeted,560,0.004396320477781046,120.62891605620811
decision_targeted,561,0.004352357273020857,120.63326841348112
decision_targeted,562,0.00430883370029278,120.63757724718138
decision_targeted,563,0.004265745363269957,120.64184299254464
decision_targeted,564,0.004223087909650758,120.64606608045426
decision_targeted,565,0.004180857030547713,120.65024693748481
decision_targeted,566,0.004139048460245931,120.65438598594503
decision_targeted,567,0.004097657975634661,120.65848364392065
decision_targeted,568,0.004056681395866235,120.66254032531651
decision_targeted,569,0.00401611458190132,120.66655643989841
decision_targeted,570,0.003975953436096802,120.6705323933345
decision_targeted,571,0.003936193901722618,120.67446858723622
decision_targeted,572,0.003896831962720171,120.67836541919894
decision_targeted,573,0.003857863643091264,120.68222328284202
decision_targeted,574,0.003819285006670725,120.68604256784869
decision_targeted,575,0.0037810921566006073,120.68982366000529
decision_targeted,576,0.00374328123504597,120.6935669412403
decision_targeted,577,0.003705848422683289,120.69727278966297
decision_targeted,578,0.003668789938444661,120.70094157960142
decision_targeted,579,0.0036321020390772674,120.70457368164048
decision_targeted,580,0.0035957810186886263,120.70816946265916
decision_targeted,581,0.0035598232085050086,120.71172928586765
decision_targeted,582,0.00352422497641669,120.71525351084404
decision_targeted,583,0.003488982726651102,120.71874249357069
decision_targeted,584,0.0034540928994033493,120.72219658647006
decision_targeted,585,0.0034195519703956734,120.72561613844044
decision_targeted,586,0.0033853564506785006,120.72900149489112
decision_targeted,587,0.0033515028861756946,120.7323529977773
decision_targeted,588,0.0033179878573150745,120.73567098563461
decision_targeted,589,0.0032848079787441975,120.73895579361334
decision_targeted,590,0.003251959898946666,120.74220775351228
decision_targeted,591,0.0032194402999721206,120.74542719381222
decision_targeted,592,0.0031872458969530726,120.74861443970917
decision_targeted,593,0.0031553734379912157,120.75176981314715
decision_targeted,594,0.0031238197036174142,120.75489363285075
decision_targeted,595,0.003092581506564329,120.75798621435732
decision_targeted,596,0.003061655691510623,120.76104787004883
decision_targeted,597,0.0030310391345977905,120.76407890918341
decision_targeted,598,0.0030007287432454177,120.76707963792666
decision_targeted,599,0.002970721455852754,120.77005035938248
decision_targeted,600,0.00294101424127291,120.77299137362374
decision_targeted,601,0.0029116040988554914,120.77590297772258
decision_targeted,602,0.0028824880578639522,120.77878546578043
decision_targeted,603,0.002853663177305066,120.78163912895769
decision_targeted,604,0.0028251265455025987,120.7844642555032
decision_targeted,605,0.002796875280054678,120.78726113078324
decision_targeted,606,0.002768906527265358,120.79003003731049
decision_targeted,607,0.002741217461974088,120.79277125477245
decision_targeted,608,0.002713805287370974,120.7954850600598
decision_targeted,609,0.002686667234499396,120.79817172729429
decision_targeted,610,0.0026598005621423226,120.80083152785642
decision_targeted,611,0.0026332025565238837,120.80346473041294
decision_targeted,612,0.0026068705309540974,120.80607160094388
decision_targeted,613,0.002580801825658341,120.80865240276952
decision_targeted,614,0.0025549938073936573,120.81120739657692
decision_targeted,615,0.0025294438693208576,120.81373684044624
decision_targeted,616,0.0025041494306350387,120.81624098987686
decision_targeted,617,0.0024791079363239987,120.81872009781316
decision_targeted,618,0.0024543168569550744,120.82117441467011
decision_targeted,619,0.0024297736884051346,120.82360418835847
decision_targeted,620,0.00240547595151952,120.82600966430996
decision_targeted,621,0.0023814211919841455,120.82839108550195
decision_targeted,622,0.002357606980069704,120.83074869248202
decision_targeted,623,0.0023340309102763968,120.83308272339227
decision_targeted,624,0.00231069060114919,120.83539341399342
decision_targeted,625,0.0022875836951357087,120.83768099768855
decision_targeted,626,0.0022647078582025415,120.83994570554674
decision_targeted,627,0.0022420607796220793,120.84218776632636
decision_targeted,628,0.002219640171816195,120.84440740649816
decision_targeted,629,0.002197443770100449,120.84660485026825
decision_targeted,630,0.002175469332399871,120.84878031960065
decision_targeted,631,0.00215371463907843,120.85093403423971
decision_targeted,632,0.0021321774926974513,120.8530662117324
decision_targeted,633,0.0021108557177598186,120.85517706745014
decision_targeted,634,0.0020897471605820783,120.85726681461071
decision_targeted,635,0.0020688496889960106,120.85933566429969
decision_targeted,636,0.0020481611920928344,120.86138382549177
decision_targeted,637,0.0020276795801805747,120.86341150507192
decision_targeted,638,0.0020074027843861586,120.86541890785628
decision_targeted,639,0.001987328756513307,120.8674062366128
decision_targeted,640,0.0019674554689572687,120.86937369208175
decision_targeted,641,0.0019477809142642855,120.87132147299602
decision_targeted,642,0.0019283031051315902,120.87324977610115
decision_targeted,643,0.0019090200740805585,120.87515879617521
decision_targeted,644,0.0018899298733430214,120.87704872604854
decision_targeted,645,0.00187103057460547,120.87891975662313
decision_targeted,646,0.0018523202688669471,120.88077207689199
decision_targeted,647,0.0018337970661690406,120.88260587395814
decision_targeted,648,0.0018154590955106187,120.88442133305364
decision_targeted,649,0.0017973045045494018,120.88621863755819
decision_targeted,650,0.0017793314595024867,120.88799796901768
decision_targeted,651,0.0017615381449047618,120.88975950716258
decision_targeted,652,0.0017439227634667986,120.89150342992602
decision_targeted,653,0.0017264835358332675,120.89322991346182
decision_targeted,654,0.0017092187004692505,120.89493913216228
decision_targeted,655,0.0016921265134612895,120.89663125867574
decision_targeted,656,0.0016752052483326452,120.89830646392406
decision_targeted,657,0.001658453195830134,120.89996491711989
decision_targeted,658,0.001641868663881496,120.90160678578377
decision_targeted,659,0.001625449977254334,120.90323223576101
decision_targeted,660,0.00160919547749927,120.90484143123848
decision_targeted,661,0.0015931035227083612,120.90643453476116
decision_targeted,662,0.0015771724874724669,120.90801170724862
decision_targeted,663,0.0015614007625970316,120.90957310801122
decision_targeted,664,0.0015457867549741877,120.91111889476619
decision_targeted,665,0.0015303288874264354,120.9126492236536
decision_targeted,666,0.0015150255985503236,120.91416424925214
decision_targeted,667,0.0014998753425601308,120.91566412459468
decision_targeted,668,0.0014848765891315452,120.91714900118382
decision_targeted,669,0.0014700278232595565,120.91861902900706
decision_targeted,670,0.0014553275450168712,120.92007435655208
decision_targeted,671,0.0014407742695681236,120.92151513082163
decision_targeted,672,0.0014263665268856585,120.92294149734849
decision_targeted,673,0.0014121028616074227,120.92435360021008
decision_targeted,674,0.001397981832980122,120.92575158204306
decision_targeted,675,0.0013840020146602683,120.92713558405771
decision_targeted,676,0.001370161994501018,120.9285057460522
decision_targeted,677,0.0013564603745663817,120.92986220642675
decision_targeted,678,0.0013428957708185862,120.93120510219757
decision_targeted,679,0.0013294668131038634,120.93253456901067
decision_targeted,680,0.0013161721449819197,120.93385074115565
decision_targeted,681,0.0013030104235411955,120.93515375157918
decision_targeted,682,0.0012899803192993886,120.93644373189846
decision_targeted,683,0.0012770805161039789,120.93772081241457
decision_targeted,684,0.0012643097109474866,120.9389851221255
decision_targeted,685,0.001251666613825364,120.94023678873933
decision_targeted,686,0.0012391499476933632,120.941475938687
decision_targeted,687,0.0012267584482259508,120.94270269713522
decision_targeted,688,0.0012144908637310436,120.94391718799895
decision_targeted,689,0.0012023459551215865,120.94511953395403
decision_targeted,690,0.00119032249554607,120.94630985644957
decision_targeted,691,0.001178419270587483,120.94748827572016
decision_targeted,692,0.0011666350778796186,120.94865491079804
decision_targeted,693,0.0011549687271070752,120.94980987952513
decision_targeted,694,0.0011434190398347255,120.95095329856497
decision_targeted,695,0.0011319848494366624,120.95208528341439
decision_targeted,696,0.00112066500093988,120.95320594841533
decision_targeted,697,0.0011094583509247968,120.95431540676626
decision_targeted,698,0.0010983637674257807,120.95541377053368
decision_targeted,699,0.001087380129746407,120.95650115066343
decision_targeted,700,0.001076506328459459,120.95757765699187
decision_targeted,701,0.001065741265165343,120.95864339825704
decision_targeted,702,0.0010550838525205108,120.95969848210956
decision_targeted,703,0.0010445330139958742,120.96074301512354
decision_targeted,704,0.0010340876838483837,120.96177710280739
decision_targeted,705,0.0010237468070215527,120.96280084961438
decision_targeted,706,0.0010135093389465055,120.96381435895333
decision_targeted,707,0.0010033742455561878,120.96481773319888
decision_targeted,708,0.000993340503100626,120.96581107370199
decision_targeted,709,0.0009834070980616616,120.96679448080005
decision_targeted,710,0.0009735730270818976,120.96776805382711
decision_targeted,711,0.0009638372968225895,120.96873189112392
decision_targeted,712,0.0009541989238499582,120.96968609004776
decision_targeted,713,0.0009446569345925582,120.97063074698235
decision_targeted,714,0.0009352103652560118,120.9715659573476
decision_targeted,715,0.0009258582616098465,120.9724918156092
decision_targeted,716,0.0009165996790017061,120.97340841528819
decision_targeted,717,0.0009074336822010309,120.97431584897038
decision_targeted,718,0.0008983593453706362,120.97521420831575
decision_targeted,719,0.0008893757519246037,120.97610358406766
decision_targeted,720,0.0008804819944145947,120.97698406606207
decision_targeted,721,0.0008716771744730067,120.97785574323652
decision_targeted,722,0.0008629604027134974,120.97871870363923
decision_targeted,723,0.0008543307986883519,120.97957303443792
decision_targeted,724,0.000845787490717953,120.98041882192862
decision_targeted,725,0.0008373296158055155,120.98125615154441
decision_targeted,726,0.0008289563196655081,120.98208510786404
decision_targeted,727,0.0008206667564252257,120.98290577462046
decision_targeted,728,0.0008124600888947953,120.98371823470933
decision_targeted,729,0.0008043354879703202,120.9845225701973
decision_targeted,730,0.0007962921331170492,120.98531886233042
decision_targeted,731,0.0007883292117867313,120.9861071915422
decision_targeted,732,0.0007804459196734115,120.98688763746185
decision_targeted,733,0.0007726414604576348,120.9876602789223
decision_targeted,734,0.0007649150458632903,120.98842519396817
decision_targeted,735,0.0007572658954160261,120.98918245986357
decision_targeted,736,0.0007496932364432496,120.9899321531
decision_targeted,737,0.0007421963040883384,120.99067434940409
decision_targeted,738,0.0007347743410690555,120.99140912374511
decision_targeted,739,0.0007274265976207062,120.99213655034274
decision_targeted,740,0.0007201523316382463,120.99285670267437
decision_targeted,741,0.0007129508083494329,120.9935696534827
decision_targeted,742,0.0007058213002437697,120.99427547478294
decision_targeted,743,0.0006987630872572481,120.9949742378702
decision_targeted,744,0.0006917754563886547,120.99566601332657
decision_targeted,745,0.0006848577017990465,120.99635087102837
decision_targeted,746,0.0006780091247975406,120.99702888015315
decision_targeted,747,0.000671229033557097,120.9977001091867
decision_targeted,748,0.0006645167432282051,120.9983646259299
decision_targeted,749,0.0006578715757825648,120.99902249750568
decision_targeted,750,0.0006512928600272971,120.9996737903657
decision_targeted,751,0.0006447799314486247,121.00031857029714
decision_targeted,752,0.0006383321321266067,121.00095690242924
decision_targeted,753,0.0006319488107919824,121.00158885124003
decision_targeted,754,0.0006256293226982734,121.00221448056271
decision_targeted,755,0.0006193730294512534,121.00283385359216
decision_targeted,756,0.0006131792991652674,121.00344703289133
decision_targeted,757,0.000607047506164804,121.00405408039748
decision_targeted,758,0.0006009770311266038,121.00465505742858
decision_targeted,759,0.0005949672608096535,121.00525002468936
decision_targeted,760,0.0005890175881972937,121.00583904227756
decision_targeted,761,0.0005831274123124786,121.00642216968987
decision_targeted,762,0.0005772961382035646,121.00699946582805
decision_targeted,763,0.0005715231768022022,121.00757098900485
decision_targeted,764,0.0005658079450370224,121.00813679694988
decision_targeted,765,0.0005601498655920523,121.00869694681546
decision_targeted,766,0.000554548366935137,121.00925149518238
decision_targeted,767,0.000549002883261096,121.00980049806563
decision_targeted,768,0.0005435128544490908,121.01034401092005
decision_targeted,769,0.0005380777258920943,121.01088208864593
decision_targeted,770,0.000532696948624789,121.01141478559455
decision_targeted,771,0.0005273699791530362,121.01194215557368
decision_targeted,772,0.0005220962793544004,121.01246425185303
decision_targeted,773,0.0005168753165776252,121.01298112716958
decision_targeted,774,0.0005117065634010487,121.01349283373295
decision_targeted,775,0.0005065894977462904,121.0139994232307
decision_targeted,776,0.0005015236027929859,121.01450094683346
decision_targeted,777,0.0004965083667514136,121.01499745520022
decision_targeted,778,0.0004915432830898681,121.01548899848328
decision_targeted,779,0.00048662785025044286,121.01597562633353
decision_targeted,780,0.0004817615717627177,121.01645738790526
decision_targeted,781,0.00047694395603059547,121.01693433186128
decision_targeted,782,0.0004721745164601998,121.01740650637774
decision_targeted,783,0.00046745277128934504,121.01787395914903
decision_targeted,784,0.0004627782436017469,121.01833673739262
decision_targeted,785,0.0004581504611564924,121.01879488785377
decision_targeted,786,0.0004535689565585699,121.01924845681032
decision_targeted,787,0.00044903326698886303,121.01969749007728
decision_targeted,788,0.0004445429343036267,121.02014203301158
decision_targeted,789,0.00044009750497764344,121.02058213051654
decision_targeted,790,0.0004356965299194826,121.02101782704645
decision_targeted,791,0.00043133956462781953,121.02144916661106
decision_targeted,792,0.00042702616897827284,121.02187619278004
decision_targeted,793,0.0004227559072802478,121.02229894868731
decision_targeted,794,0.00041852834820588214,121.02271747703551
decision_targeted,795,0.0004143430647332025,121.02313182010025
decision_targeted,796,0.00041019963408928106,121.02354201973432
decision_targeted,797,0.0004060976377360248,121.02394811737204
decision_targeted,798,0.00040203666137017535,121.02435015403341
decision_targeted,799,0.0003980162947527788,121.02474817032817
decision_targeted,800,0.00039403613182287245,121.02514220645998
decision_targeted,801,0.0003900957704843222,121.02553230223046
decision_targeted,802,0.0003861948127763526,121.02591849704322
decision_targeted,803,0.0003823328646603841,121.02630082990785
decision_targeted,804,0.00037850953600582216,121.02667933944386
decision_targeted,805,0.0003747244406469008,121.02705406388449
decision_targeted,806,0.0003709771962405739,121.02742504108073
decision_targeted,807,0.0003672674242807261,121.02779230850501
decision_targeted,808,0.0003635947500555403,121.02815590325505
decision_targeted,809,0.0003599588025480216,121.02851586205759
decision_targeted,810,0.0003563592145212624,121.02887222127208
decision_targeted,811,0.00035279562236212314,121.02922501689443
decision_targeted,812,0.0003492676661380756,121.02957428456057
decision_targeted,813,0.00034577498948351604,121.02992005955005
decision_targeted,814,0.0003423172395855545,121.03026237678964
decision_targeted,815,0.00033889406719822546,121.0306012708568
decision_targeted,816,0.0003355051265145903,121.03093677598332
decision_targeted,817,0.00033215007525200235,121.03126892605857
decision_targeted,818,0.0003288285745242092,121.03159775463305
decision_targeted,819,0.0003255402887418768,121.0319232949218
decision_targeted,820,0.00032228488586838466,121.03224557980766
decision_targeted,821,0.00031906203702192215,121.03256464184466
decision_targeted,822,0.00031587141663180773,121.03288051326129
decision_targeted,823,0.00031271270246691074,121.03319322596374
decision_targeted,824,0.00030958557545091026,121.0335028115392
decision_targeted,825,0.0003064897197333494,121.03380930125888
decision_targeted,826,0.00030342482251910496,121.03411272608136
decision_targeted,827,0.0003003905742673396,121.03441311665563
decision_targeted,828,0.00029738666853518225,121.03471050332416
decision_targeted,829,0.00029441280184983043,121.03500491612601
decision_targeted,830,0.0002914686738222372,121.03529638479984
decision_targeted,831,0.0002885539870902676,121.03558493878691
decision_targeted,832,0.0002856684472192228,121.03587060723413
decision_targeted,833,0.0002828117627444726,121.03615341899686
decision_targeted,834,0.00027998364511461205,121.03643340264196
decision_targeted,835,0.0002771838086630396,121.03671058645062
decision_targeted,836,0.0002744119705795356,121.03698499842119
decision_targeted,837,0.00027166785086762957,121.03725666627204
decision_targeted,838,0.000268951172373022,121.0375256174444
decision_targeted,839,0.00026626166064147583,121.03779187910504
decision_targeted,840,0.0002635990440325031,121.03805547814906
decision_targeted,841,0.00026096305359146754,121.03831644120265
decision_targeted,842,0.00025835342306379516,121.0385747946257
decision_targeted,843,0.00025576988882392016,121.03883056451451
decision_targeted,844,0.00025321218996054995,121.03908377670444
decision_targeted,845,0.0002506800680635024,121.03933445677248
decision_targeted,846,0.00024817326736581435,121.03958263003983
decision_targeted,847,0.00024569153467268734,121.0398283215745
decision_targeted,848,0.00024323461934727675,121.04007155619382
decision_targeted,849,0.00024080227314016156,121.04031235846696
decision_targeted,850,0.00023839425041671802,121.04055075271737
decision_targeted,851,0.00023601030791553512,121.04078676302527
decision_targeted,852,0.00023365020484789056,121.04102041323009
decision_targeted,853,0.00023131370278406393,121.04125172693287
decision_targeted,854,0.0002290005657528127,121.04148072749862
decision_targeted,855,0.0002267105600992636,121.04170743805872
decision_targeted,856,0.00022444345449912362,121.04193188151322
decision_targeted,857,0.00022219901995867986,121.04215408053318
decision_targeted,858,0.0002199770297579562,121.04237405756294
decision_targeted,859,0.0002177772594649241,121.04259183482239
decision_targeted,860,0.00021559948689287012,121.04280743430925
decision_targeted,861,0.0002134434920151307,121.04302087780124
decision_targeted,862,0.000211309057078779,121.04323218685832
decision_targeted,863,0.00020919596650514904,121.04344138282482
decision_targeted,864,0.00020710400686141384,121.04364848683164
decision_targeted,865,0.00020503296677532035,121.0438535197984
decision_targeted,866,0.00020298263710571973,121.0440565024355
decision_targeted,867,0.00020095281072940452,121.04425745524622
decision_targeted,868,0.00019894328262637373,121.04445639852884
decision_targeted,869,0.00019695384979456776,121.04465335237862
decision_targeted,870,0.0001949843113067118,121.04484833668991
decision_targeted,871,0.00019303446819662895,121.04504137115808
decision_targeted,872,0.00019110412351608375,121.04523247528158
decision_targeted,873,0.00018919308226372777,121.04542166836384
decision_targeted,874,0.00018730115144194315,121.04560896951529
decision_targeted,875,0.0001854281399289448,121.04579439765521
decision_targeted,876,0.0001835738585356239,121.04597797151374
decision_targeted,877,0.00018173811994870448,121.04615970963368
decision_targeted,878,0.00017992073874495418,121.04633963037242
decision_targeted,879,0.0001781215313769735,121.04651775190376
decision_targeted,880,0.00017634031605950895,121.04669409221981
decision_targeted,881,0.0001745769128831398,121.04686866913269
decision_targeted,882,0.0001728311437574348,121.04704150027644
decision_targeted,883,0.0001711028323256869,121.04721260310876
decision_targeted,884,0.0001693918039933351,121.04738199491274
decision_targeted,885,0.00016769788597059687,121.0475496927987
decision_targeted,886,0.00016602090710193806,121.0477157137058
decision_targeted,887,0.00016436069802239217,121.04788007440382
decision_targeted,888,0.00016271709104387355,121.04804279149485
decision_targeted,889,0.00016108992015517742,121.04820388141499
decision_targeted,890,0.00015947902093671473,121.04836336043593
decision_targeted,891,0.0001578842307310424,121.04852124466666
decision_targeted,892,0.00015630538842970054,121.04867755005506
decision_targeted,893,0.00015474233453005581,121.04883229238959
decision_targeted,894,0.00015319491120635575,121.04898548730077
decision_targeted,895,0.00015166296208235508,121.04913715026285
decision_targeted,896,0.00015014633245868936,121.04928729659531
decision_targeted,897,0.00014864486915655561,121.04943594146442
decision_targeted,898,0.00014715842044665806,121.04958309988487
decision_targeted,899,0.00014568683623394918,121.04972878672109
decision_targeted,900,0.00014422996787288866,121.04987301668896
decision_targeted,901,0.00014278766819586508,121.05001580435714
decision_targeted,902,0.00014135979152740674,121.05015716414866
decision_targeted,903,0.00013994619359891658,121.05029711034226
decision_targeted,904,0.00013854673166235898,121.0504356570739
decision_targeted,905,0.00013716126434815124,121.05057281833825
decision_targeted,906,0.0001357896517077961,121.05070860798995
